"ngrams","Freq"
"as they make up their minds",14
"asleep because reality is finally better",14
"at least thirty minutes catching up",14
"at the golf club restaurant or",14
"at the top of your lungs",14
"attempted if all possible objections must",14
"attraction don't forget to get her",14
"austin austin austin austin austin austin",14
"be a fly on the wall",14
"be attempted if all possible objections",14
"be happy with what you have",14
"be meeting in a public place",14
"be sure to let us know",14
"before you leave for the day",14
"believe in love at first sight",14
"brush heads and most oral care",14
"but by the moments that take",14
"but here's my twitter so follow",14
"but it takes a whole box",14
"but please make my dream come",14
"by the end of this year",14
"can i get a follow please",14
"can i hit it in the",14
"can see it in your eyes",14
"can't wait to hear about your",14
"can't wait to try it out",14
"careless match can start a forest",14
"catching up on the days' goings",14
"chance to win 2 tix to",14
"check it out and let me",14
"check your schedules with each other",14
"classes aspen penn square mall athletic",14
"club restaurant or polo field where",14
"comes before work is in the",14
"day is just around the corner",14
"day to all the wonderful moms",14
"days' goings on and let her",14
"decided to look beyond the imperfections",14
"do me a favor and follow",14
"do not dwell in the past",14
"do not follow where the path",14
"do small things with great love",14
"do what you want to do",14
"do you get if you cross",14
"do you have your tickets yet",14
"do you look for in a",14
"do you think is the best",14
"don't expect a kiss on the",14
"don't forget to get her number",14
"don't forget to set your clocks",14
"don't have time to do it",14
"don't know what to do anymore",14
"don't want to go to the",14
"dont want to go to school",14
"dream come true and follow me",14
"dream dreams and are ready to",14
"dreams and are ready to pay",14
"each other and surprise your love",14
"early bird might get the worm",14
"either a daring adventure or nothing",14
"enjoy the rest of your weekend",14
"ever be attempted if all possible",14
"expect a kiss on the first",14
"fall asleep because reality is finally",14
"field where you are able to",14
"follow back so i can dm",14
"follow me and i will def",14
"follow me and i'll follow you",14
"follow me i will follow back",14
"follow us so we can dm",14
"follow where the path may lead",14
"food and exercise diary for 02",14
"for a year and a half",14
"for spreading the word about our",14
"for the first time in forever",14
"forget to get her number and",14
"forward to seeing you again soon",14
"full of secrets and a sheriff",14
"get her number and don't expect",14
"get the fuck out of here",14
"get you from a to b",14
"getting ready to go to the",14
"glad i got to see you",14
"go to classes aspen penn square",14
"going to be a good week",14
"going to miss you so much",14
"going to see if i can",14
"goings on and let her talk",14
"golf club restaurant or polo field",14
"got off the phone with my",14
"gratify some people and astonish the",14
"had a dream about you last",14
"had something to do with it",14
"happiness is the key to success",14
"happy are those who dream dreams",14
"happy fathers day to all the",14
"happy new year to you and",14
"has a nice ring to it",14
"hatley branch library family storytime tuesday",14
"have a good day at work",14
"have no idea how happy i",14
"have no one to talk to",14
"have time to do it right",14
"have to work a day in",14
"having a great time at the",14
"head head head head head head",14
"heads and most oral care products",14
"her favorite restaurant during the week",14
"her number and don't expect a",14
"hey its me mary aka iamsporty657",14
"hope everyone had a safe and",14
"hope u have a chance 2",14
"hope you all are having a",14
"hope you have a good weekend",14
"how is it one careless match",14
"i am going to be a",14
"i can't stop listening to it",14
"i can't wait to go home",14
"i can't wait to see them",14
"i don't even know where to",14
"i don't know how to do",14
"i grow up i want to",14
"i had a great time at",14
"i hate when i have to",14
"i hate when people try to",14
"i have a lot of work",14
"i have so much respect for",14
"i have to be at work",14
"i hope everyone had a great",14
"i hope you have an awesome",14
"i just threw up in my",14
"i just want to go back",14
"i know im just one in",14
"i look forward to hearing from",14
"i look forward to the day",14
"i love u i love u",14
"i love you so much you",14
"i might not be able to",14
"i need to get back on",14
"i need to get on that",14
"i really need to get my",14
"i think i'm going to go",14
"i think this is the first",14
"i think you should follow me",14
"i wanna go back to sleep",14
"i want to be with you",14
"i wish there was a way",14
"i wish you would see all",14
"i would like to see a",14
"i would love to have you",14
"i would love to work with",14
"i've ever seen in my life",14
"i've said it before and i'll",14
"if i had a nickel for",14
"if there is a mutual attraction",14
"if you are met in person",14
"if you die in an elevator",14
"if you don't know where you",14
"if you have any questions or",14
"im just one in a million",14
"imagination is more important than knowledge",14
"in a million but please make",14
"is a mutual attraction don't forget",14
"is an underated artist and deserves",14
"is it just me or do",14
"is it one careless match can",14
"is it too early to start",14
"is knowing which ones to keep",14
"is never too late to be",14
"is not the key to happiness",14
"is one of the best songs",14
"is shaping up to be a",14
"is the most amazing person ever",14
"is the part of me that",14
"is the right thing to do",14
"it one careless match can start",14
"it takes a whole box to",14
"it was so good to see",14
"it would be a good idea",14
"it would be great to have",14
"it would make me the happiest",14
"it would mean so much if",14
"it's gonna be a good one",14
"it's time to get back to",14
"just had a great meeting with",14
"just make sure that you will",14
"just one in a million but",14
"just sent you an email about",14
"just wanted to say thank you",14
"just wanted you to know that",14
"kate kate kate kate kate kate",14
"keep an eye out for it",14
"keep on dreaming even if it",14
"kiss to your loved ones and",14
"knew i could count on you",14
"know if you need anything else",14
"know if you would like to",14
"know im just one in a",14
"know what you think of the",14
"latimore is an underated artist and",14
"least thirty minutes catching up on",14
"let her know that i sent",14
"let me know how you like",14
"let me know if u need",14
"let me know if we can",14
"let me know if you would",14
"let me see what i can",14
"like its going to be a",14
"looking forward to a great week",14
"looking forward to catching up with",14
"looking forward to tweeting with you",14
"love with a trip to his",14
"make my dream come true and",14
"make sure that you will be",14
"make sure to check out the",14
"make up their minds to be",14
"makes me sick to my stomach",14
"match can start a forest fire",14
"me and i will def follow",14
"me if you followed me back",14
"me up if you want to",14
"men can fake a whole relationship",14
"might be able to fake orgasms",14
"million but please make my dream",14
"minutes catching up on the days'",14
"money is the root of all",14
"mother's day to all of you",14
"mother's day to all the beautiful",14
"mutual attraction don't forget to get",14
"my dream come true and follow",14
"no matter how hard you try",14
"not follow where the path may",14
"notice me i won't give up",14
"now all i need is a",14
"now would be a good time",14
"number and don't expect a kiss",14
"often say that motivation doesn't last",14
"oh my god oh my god",14
"on and let her talk you",14
"on dreaming even if it breaks",14
"on spending at least thirty minutes",14
"on the days' goings on and",14
"one careless match can start a",14
"one in a million but please",14
"only place you have to live",14
"only those who dare to fail",14
"onstage at the world famous comic",14
"or polo field where you are",14
"other and surprise your love with",14
"our thoughts and prayers are with",14
"out the 4 gutsy girls blogging",14
"over and over again and expecting",14
"people often say that motivation doesn't",14
"polo field where you are able",14
"ready for school to be over",14
"ready to pay the price to",14
"regular at the golf club restaurant",14
"replacement brush heads and most oral",14
"restaurant or polo field where you",14
"roses are red violets are blue",14
"rt for that good ol' follow",14
"s early view of the news",14
"schedules with each other and surprise",14
"secret of success in life is",14
"see if i can get a",14
"series of small things brought together",14
"so i can bring it to",14
"so much for coming out to",14
"spend the rest of my life",14
"spending at least thirty minutes catching",14
"stop by and check it out",14
"success is not the key to",14
"sure that you will be meeting",14
"surprise your love with a trip",14
"t w e e t if",14
"takes a whole box to start",14
"tell all your friends to follow",14
"thank you to all my new",14
"thank you to all of you",14
"thank you to everyone that came",14
"thanks for adding us to your",14
"that a small group of thoughtful",14
"that you will be meeting in",14
"the best day of the week",14
"the best thing to do is",14
"the bridge between goals and accomplishment",14
"the day we become silent about",14
"the days' goings on and let",14
"the difference between a successful person",14
"the early bird might get the",14
"the golf club restaurant or polo",14
"the only place you have to",14
"the other side of the world",14
"the world is going to end",14
"the worst thing in the world",14
"there is a mutual attraction don't",14
"there's a special place in hell",14
"they make up their minds to",14
"thing over and over again and",14
"things through christ who strengthens me",14
"think i'm going to have to",14
"thirty minutes catching up on the",14
"this is gonna be a great",14
"those who dare to fail greatly",14
"those who dream dreams and are",14
"to all the dads out there",14
"to be over so i can",14
"to be yourself in a world",14
"to classes aspen penn square mall",14
"to do something you've never done",14
"to everyone who participated in our",14
"to get her number and don't",14
"to have loved and lost than",14
"to hurry up and get here",14
"to work a day in your",14
"to your loved ones and say",14
"today for the first time in",14
"today will be a great day",14
"trust someone who lies to you",14
"trying to get in touch with",14
"u give me a shout out",14
"up at the stars in the",14
"up on the days' goings on",14
"upcfallconcert hey lupe and girl talk",14
"us know if you would like",14
"w e e t if you",14
"want to go back to sleep",14
"want to go to work today",14
"want to talk to you about",14
"wanted to say i love you",14
"we are in the process of",14
"we didn't get a chance to",14
"we need to talk about kevin",14
"we sent you a message about",14
"what did you have in mind",14
"what do you think of it",14
"what is the world coming to",14
"what we can do for you",14
"when i say i love you",14
"when you were born to stand",14
"when you're lost and you're tired",14
"where do you want to go",14
"where you are able to introduce",14
"whether you think you can or",14
"who dream dreams and are ready",14
"who is going to let me",14
"who is going to stop me",14
"who would win in a fight",14
"will be meeting in a public",14
"will ever be attempted if all",14
"will gratify some people and astonish",14
"wish i could be there to",14
"wish you would see all my",14
"with each other and surprise your",14
"women might be able to fake",14
"work on spending at least thirty",14
"world cannot be seen or even",14
"would be a good idea to",14
"would be so much better if",14
"would love it if you retweeted",14
"would mean alot if u do",14
"you are able to introduce your",14
"you are on the right track",14
"you are one of my favorite",14
"you are that holds you back",14
"you can never have too many",14
"you can tell a lot about",14
"you do not want to miss",14
"you don't know where you are",14
"you don't look a day over",14
"you don't want to miss it",14
"you feel inferior without your consent",14
"you go to classes aspen penn",14
"you have what it takes to",14
"you know where to find me",14
"you know you're in love when",14
"you love what you are doing",14
"you might be a redneck if",14
"you please follow me i love",14
"you treat me like a stranger",14
"you will be meeting in a",14
"your chance to win 2 tickets",14
"your love with a trip to",14
"your schedules with each other and",14
"'what are you doing for others",13
"00 mi run with a time",13
"10 people follow she follows back",13
"10 things i hate about you",13
"4 gutsy girls blogging about their",13
"a dream that never will come",13
"a great day to be alive",13
"a great way to end the",13
"a journey of a thousand miles",13
"a little help from my friends",13
"a man to be ready for",13
"a melody sounds like a memory",13
"a step in the right direction",13
"ability to convert ideas to things",13
"about an hour and a half",13
"action may not always bring happiness",13
"aerobics for 1 hour and burned",13
"agreed on the time so don't",13
"all good things must come to",13
"all i had to do was",13
"all the times you screwed me",13
"all the wonderful moms out there",13
"am i doing with my life",13
"am thinking about getting a bmw",13
"amazing and be everything i wanted",13
"and a sheriff to make your",13
"and all i can say is",13
"and be everything i wanted if",13
"and make sure to let them",13
"and thank you so much for",13
"any intvestors looking to invest in",13
"are never too old to set",13
"are not human beings having a",13
"are you guys going to be",13
"as bad as i thought it",13
"as if i don't have enough",13
"as if you were to live",13
"as long as i get to",13
"as much as i love you",13
"askniall what's your favorite kind of",13
"at least i'm not the only",13
"at the end of the season",13
"at the end of the semester",13
"at the stars in the sky",13
"at the top of his lungs",13
"awkward moment when you realize you",13
"be amazing and be everything i",13
"be everything i wanted if i",13
"be greater than your fear of",13
"be lucky to have you it",13
"be one of the first to",13
"be ready for his opportunity when",13
"be sure to let you know",13
"be sure to like us on",13
"be yourself in a world that",13
"beautiful things in the world cannot",13
"bed looking up at the stars",13
"been on twitter for a while",13
"before i die i want to",13
"begin to end the day we",13
"being late sends a negative message",13
"best of the way things turn",13
"bowery poetry club jan 19 at",13
"bring it to you tomorrow in",13
"bring out the best in you",13
"but at the same time i",13
"but i don't know how to",13
"but men can fake a whole",13
"but more useful than a life",13
"but there is no happiness without",13
"but we make a life by",13
"by a series of small things",13
"call me when you get a",13
"can bring it to you tomorrow",13
"can make in life is to",13
"can tell a lot about a",13
"can u please follow me back",13
"can't wait for the new album",13
"can't wait for you to hear",13
"can't wait for you to see",13
"can't wait to check out your",13
"can't wait to see all of",13
"can't wait to see you back",13
"cannot be done should not interrupt",13
"cant wait to see you in",13
"cause your a one gnarly dude",13
"christmas to you and your family",13
"creation is considering moving into the",13
"creativity is allowing yourself to make",13
"dare to fail greatly can ever",13
"day that the lord has made",13
"day to all the dads out",13
"day to all the wonderful mothers",13
"destiny is not a matter of",13
"did aerobics for 1 hour and",13
"did you have a chance to",13
"disability in life is a bad",13
"do not dream of the future",13
"does it take to get to",13
"doesn't get much better than this",13
"don't have to wait for a",13
"don't know what it is about",13
"don't know where you are going",13
"don't remember the last time i",13
"don't sign anything till you call",13
"dragons a private island full of",13
"dream that never will come true",13
"each other for the evening and",13
"easier to go down a hill",13
"end the day we become silent",13
"enjoy the rest of your day",13
"evening and make sure to let",13
"everyone who came out to our",13
"everything i wanted if i had",13
"fail greatly can ever achieve greatly",13
"fall in love with what they",13
"first impressions are important make them",13
"follow me and i'll follow back",13
"follow me back so i can",13
"follow me if you see this",13
"for a man to be ready",13
"for his opportunity when it comes",13
"for the evening and make sure",13
"for the first time since i",13
"for the follow looking forward to",13
"forward to working with you in",13
"free post highlight tapes and photos",13
"funny how a melody sounds like",13
"glad to have you on board",13
"go down a hill than up",13
"god is good all the time",13
"going to be a great summer",13
"gonna ever take away from me",13
"good luck to all of the",13
"good things must come to an",13
"got a lot on my mind",13
"great to meet you as well",13
"had a chance to check out",13
"had a great time with my",13
"had so much fun at the",13
"had the time of my life",13
"had you cause your a one",13
"happiness is not something you postpone",13
"happy birthday to the one and",13
"happy mother's day to all mothers",13
"have a dream that never will",13
"have agreed on the time so",13
"have you it would be amazing",13
"haven't been on twitter for a",13
"havent talked to you in a",13
"her know that i sent yu",13
"hit me up when you get",13
"hope all is well with u",13
"hope everyone had a great holiday",13
"hope to hear from you soon",13
"hope to see you all at",13
"hope to see you at a",13
"hope you all have a good",13
"hope you can make it out",13
"hope you have a fabulous day",13
"hope your day is going well",13
"how a melody sounds like a",13
"how hard it is to be",13
"how old were you when you",13
"human beings having a spiritual experience",13
"i always wanted to be somebody",13
"i am so happy for you",13
"i believe that we will win",13
"i can't wait for the next",13
"i can't wait to get back",13
"i could really go for a",13
"i didn't know you were a",13
"i don't even know what i",13
"i don't even know why i",13
"i don't have to deal with",13
"i don't know what i want",13
"i don't know what i'm going",13
"i don't know what you're talking",13
"i don't think i could ever",13
"i don't think i have ever",13
"i don't want to get out",13
"i don't want to have to",13
"i dont wanna go to school",13
"i feel like i have no",13
"i feel like i have to",13
"i feel like i'm the only",13
"i feel you on that one",13
"i guess i'll just have to",13
"i had a great time with",13
"i had no idea you were",13
"i had so much fun with",13
"i had you cause your a",13
"i have a dream that never",13
"i have ever seen in my",13
"i have no idea what you",13
"i have no idea what's going",13
"i have to do to get",13
"i have to go to a",13
"i havent been on here in",13
"i havent been on twitter in",13
"i hope everyone has a wonderful",13
"i hope to see you at",13
"i hope to see you soon",13
"i hope you all had a",13
"i hope you had a wonderful",13
"i just don't know what to",13
"i just wanted to say i",13
"i knew i could count on",13
"i know a lot of people",13
"i like cheese i like cheese",13
"i look forward to reading it",13
"i need 10 people follow she",13
"i need to so i can",13
"i should probably go to bed",13
"i think i need to go",13
"i think i'm going to start",13
"i think it's time for a",13
"i wanna stay up all night",13
"i want to be in a",13
"i want to do is go",13
"i wanted if i had you",13
"i was just about to say",13
"i was on my way to",13
"i was the only one that",13
"i will as soon as i",13
"i will get back to you",13
"i wish i could be in",13
"i wish i could do that",13
"i wish i was going to",13
"i wish i was one of",13
"i wish i wish i wish",13
"i would do anything to be",13
"i would have done the same",13
"i would love it if you",13
"i'll have to check that out",13
"i'll let you know how it",13
"i'll see if i can find",13
"i'm not sure how i feel",13
"i'm on my way to the",13
"i'm so sorry to hear that",13
"if i had you cause your",13
"if there's anything i can do",13
"if you follow me i will",13
"if you love what you are",13
"if you think you can do",13
"impossible that you see this tweet",13
"impressions are important make them count",13
"in life is a bad attitude",13
"in life is for a man",13
"in my neck of the woods",13
"in the back of the head",13
"in the next week or so",13
"in the sims 3 for playstation",13
"in the sky and i thought",13
"in the world cannot be seen",13
"intvestors looking to invest in quality",13
"is a pain in the ass",13
"is allowing yourself to make mistakes",13
"is for a man to be",13
"is going to be a fun",13
"is going to be so much",13
"is impossible that you see this",13
"is it so hard to find",13
"is not something you postpone for",13
"is not the absence of fear",13
"is something you design for the",13
"is the best way to get",13
"is the courage to continue that",13
"is the last day to get",13
"is the only thing that ever",13
"it cannot be done should not",13
"it is something you design for",13
"it is the courage to continue",13
"it is the result of preparation",13
"it to you tomorrow in detroit",13
"it when you call me big",13
"it would be amazing and be",13
"it's been a long time coming",13
"it's going to be hard to",13
"it's gonna be a long day",13
"jobs jobs jobs jobs jobs jobs",13
"just did aerobics for 1 hour",13
"just want to go to sleep",13
"just want to let you know",13
"just woke up from my nap",13
"know if i can help you",13
"know if we can do anything",13
"know that you enjoyed your time",13
"know what you think of it",13
"know where i can get a",13
"laugh as much as you breathe",13
"least i'm not the only one",13
"least we can do is be",13
"let me know if there's anything",13
"let me know if you can",13
"let them know that you enjoyed",13
"let us know if you ever",13
"let's set the world on fire",13
"life is for a man to",13
"life's failures are people who did",13
"lives begin to end the day",13
"logic will get you from a",13
"long as you do not stop",13
"looking forward to seeing you and",13
"looking to invest in quality artists",13
"looking up at the stars in",13
"lost lost lost lost lost lost",13
"love and miss you so much",13
"love what you guys are doing",13
"lucky to have you it would",13
"make sure to let them know",13
"make the best of the way",13
"makes me want to go back",13
"making mistakes is not only more",13
"man to be ready for his",13
"many of life's failures are people",13
"me know when you want to",13
"me please i love you so",13
"mermaids dragons a private island full",13
"miss 100 percent of the shots",13
"mistake you can make in life",13
"more useful than a life spent",13
"mother's day to all the mom's",13
"mothers day to all of the",13
"must be felt with the heart",13
"my favorite day of the week",13
"my favorite movie of all time",13
"my god becky look at her",13
"my universe will never be the",13
"need 10 people follow she follows",13
"need all the help we can",13
"need to make a trip to",13
"need to so i can bring",13
"needs to hurry up and get",13
"never give up on your dreams",13
"never gonna ever take away from",13
"never trust someone who lies to",13
"nice to meet you last night",13
"no idea what you're talking about",13
"not human beings having a spiritual",13
"not something you postpone for the",13
"nothing will ever be attempted if",13
"nothing you can do about it",13
"of life's failures are people who",13
"of secrets and a sheriff to",13
"of success in life is for",13
"of the rest of my life",13
"on my way home from work",13
"on the time so don't arrive",13
"one of my favorite places to",13
"one of my favorite things to",13
"one of the seven fantastic tools",13
"other for the evening and make",13
"our lives begin to end the",13
"out and let me know what",13
"please please please please please follow",13
"poetry club jan 19 at 10pm",13
"poised creation is considering moving into",13
"prayers are with you and your",13
"ready for his opportunity when it",13
"really appreciate you supporting independent music",13
"really really really really really really",13
"remember the last time i was",13
"rich to all who call upon",13
"secrets and a sheriff to make",13
"see bingo players friday at buchanan's",13
"see this tweet but im from",13
"sent you a message about the",13
"sheriff to make your blood go",13
"sign anything till you call 4m",13
"sky and i thought to myself",13
"so i can go to sleep",13
"so much to everyone who came",13
"so you know what that means",13
"some things are better left unsaid",13
"something you design for the present",13
"something you postpone for the future",13
"sounds like it's going to be",13
"stars in the sky and i",13
"still trying to figure it out",13
"study study study study study study",13
"success in life is for a",13
"success should be greater than your",13
"sure to let them know that",13
"take your child to work day",13
"tell your mom i said happy",13
"thank each other for the evening",13
"thank you for everything you do",13
"thank you for your support of",13
"thank you to all those who",13
"thanks for all of your support",13
"thanks for the love and support",13
"thanks for the rt of my",13
"thanks so much for coming to",13
"thanks so much to everyone who",13
"thanks to all of our new",13
"thanks to all the new followers",13
"that awkward moment when you think",13
"that you enjoyed your time together",13
"that's why we recommend it daily",13
"the ability to convert ideas to",13
"the best city in the world",13
"the best of the way things",13
"the best thing that ever happened",13
"the best way to find yourself",13
"the courage to continue that counts",13
"the day the lord has made",13
"the evening and make sure to",13
"the gift that keeps on giving",13
"the moments that take our breath",13
"the next time i see you",13
"the number of breaths we take",13
"the only thing that gets me",13
"the sky and i thought to",13
"the smartest person in the room",13
"the time so don't arrive late",13
"the times you screwed me over",13
"the wrong side of the bed",13
"the years in your life that",13
"them know that you enjoyed your",13
"there are footprints on the moon",13
"there are no secrets to success",13
"there is no happiness without action",13
"there is nothing you can do",13
"things in the world cannot be",13
"things must come to an end",13
"things will never be the same",13
"this is going to be good",13
"this is gonna be a good",13
"this is one of the best",13
"this summer is going to be",13
"this tweet but im from uruguay",13
"to a certain kind of sadness",13
"to all my friends and family",13
"to all the wonderful moms out",13
"to all you moms out there",13
"to be a part of such",13
"to be or not to be",13
"to be ready for his opportunity",13
"to end the day we become",13
"to fail greatly can ever achieve",13
"to finally meet you in person",13
"to go down a hill than",13
"to have you it would be",13
"to hear of the passing of",13
"to let them know that you",13
"to make your blood go cold",13
"to see an imperfect person perfectly",13
"to see bingo players friday at",13
"to so i can bring it",13
"to the best mom in the",13
"to the world you may be",13
"top of the morning to you",13
"trying to get you to follow",13
"two wrongs don't make a right",13
"universe will never be the same",13
"us for a chance to win",13
"wait to hear what you think",13
"want to see bingo players friday",13
"wanted if i had you cause",13
"we are going to have to",13
"we are happy to have you",13
"we are not human beings having",13
"we are so excited to have",13
"we can do is be entertaining",13
"we had a lot of fun",13
"we only learn how to act",13
"we really appreciate you supporting independent",13
"what a way to start the",13
"what are you doing for the",13
"what are you most looking forward",13
"what are you up to these",13
"what do you think of our",13
"what does everyone think of the",13
"what is the difference between a",13
"what kind of music do you",13
"what was the name of the",13
"what's your favorite kind of cake",13
"when it comes down to it",13
"while loving someone deeply gives you",13
"who came out to the show",13
"who dare to fail greatly can",13
"who make the best of the",13
"whole box to start a campfire",13
"will always find a way to",13
"will be interesting to see what",13
"will never be the same again",13
"will you ever do a song",13
"with the love of my life",13
"would be amazing and be everything",13
"would love to hear what you",13
"would love to see you guys",13
"would make my day if you",13
"would mean a lot to me",13
"would you be interested in doing",13
"years in your life that count",13
"you a message about the release",13
"you are going to have to",13
"you can make in life is",13
"you can make it to the",13
"you cause your a one gnarly",13
"you don't have time to do",13
"you don't want to miss out",13
"you ever do a song with",13
"you for taking the time to",13
"you get a promo to her",13
"you have agreed on the time",13
"you it would be amazing and",13
"you miss 100 percent of the",13
"you must be the change you",13
"you should check out they're a",13
"you so much for coming out",13
"you so much for the shout",13
"you'll be the first to know",13
"1 hour and burned 1118 calories",12
"100 percent of the shots you",12
"3 drinks till 12 hosted by",12
"4 advertising our products and it",12
"a great start to the week",12
"a great way to start off",12
"a great way to start your",12
"a holiday to buy her a",12
"a love note in his pocket",12
"a man of success but a",12
"a person can give you great",12
"a star for your next event",12
"a successful person is one who",12
"adam yauch of the beastie boys",12
"advertising our products and it works",12
"after a long day of work",12
"agreed to share her time with",12
"aim for success if you want",12
"all have that one friend who",12
"all i could think about was",12
"all possible objections must first be",12
"all she wants is a tweet",12
"all who came out to support",12
"always be prepared so that you",12
"am i supposed to do with",12
"am looking forward to your tweets",12
"amount of work is the same",12
"an empty mind with an open",12
"and all she wants is a",12
"and do all that they ever",12
"and i had a great time",12
"and kyle johnson started poised creation",12
"and love as long as you",12
"and over again and expecting different",12
"and she generously agreed to share",12
"and suddenly you are doing the",12
"and then do what you have",12
"and those who do not travel",12
"and we never know what is",12
"and we'll see what we can",12
"and wealth or at least the",12
"another goal or to dream a",12
"another person is essential to your",12
"are looking forward to seeing you",12
"are you going to do with",12
"are you looking forward to this",12
"art pieces available in our store",12
"as bad as you want to",12
"as soon as i get off",12
"as though nothing is a miracle",12
"asked for her time and she",12
"at least the potential for wealth",12
"at the top of the hour",12
"awkward moment when you try to",12
"be a great place to start",12
"be lying if i said i",12
"be prepared so that you won't",12
"be the best day ever if",12
"be worth it in the end",12
"beach are you heading to today",12
"because what the world needs is",12
"become a man of success but",12
"before the end of the year",12
"best day ever if you followed",12
"best way to find yourself is",12
"between a successful person and others",12
"book a star for your next",12
"but by learning to see an",12
"but the view is much better",12
"but to one person you may",12
"buy her a small bunch of",12
"by learning to see an imperfect",12
"by the moments that take our",12
"by the number of breaths we",12
"can ease the burden on your",12
"can give you great insight into",12
"can i get a woot woot",12
"can someone explain to me why",12
"can tell whether a man is",12
"can you please give me a",12
"can't wait to be back in",12
"can't wait to go home and",12
"can't wait to hear more about",12
"can't wait to see all my",12
"can't wait to see it in",12
"can't wait to see the video",12
"can't wait to see your new",12
"certainly fair to ask a person",12
"come by and check it out",12
"comes not from always being right",12
"concentrate the mind on the present",12
"condition in which the happiness of",12
"confidence comes not from always being",12
"convert ideas to things is the",12
"crazy but here's my number so",12
"creation on the belief that artists",12
"dan wilson and kyle johnson started",12
"day ever if you followed or",12
"dbl punch drink of the day",12
"desire for success should be greater",12
"determines how well you do it",12
"diapers have one thing in common",12
"did you have a good time",12
"difference between a successful person and",12
"dm me your email and i'll",12
"do what you love and believe",12
"do what you need to do",12
"do you get when you cross",12
"do you have a contact for",12
"does it get any better than",12
"does not matter how slowly you",12
"don't expect to be present during",12
"don't forget to check out the",12
"don't get too personal on the",12
"don't have to go to school",12
"don't let the world change your",12
"don't wanna go to school tomorrow",12
"don't you worry your pretty little",12
"education and wealth or at least",12
"enter for a chance to win",12
"even if you are on the",12
"ever if you followed or retweeted",12
"everyone that came out last night",12
"everyone who came out and supported",12
"expect to be present during my",12
"exudes sophistication which implies education and",12
"fair to ask a person about",12
"falling in love with you was",12
"fathers day to all the dads",12
"find yourself is to lose yourself",12
"first say to yourself what you",12
"flowers guys you don't have to",12
"follow me and ill follow back",12
"follow me it would make my",12
"for 1 hour and burned 1118",12
"for a holiday to buy her",12
"for free post highlight tapes and",12
"for her time and she generously",12
"for it was not into my",12
"for success if you want it",12
"for success should be greater than",12
"forever is all that i need",12
"from the soul the dust of",12
"generously agreed to share her time",12
"get a chance to check out",12
"get it out of the way",12
"get too personal on the first",12
"give up the good to go",12
"give you great insight into what",12
"glad you were able to make",12
"go out of my way to",12
"goal or to dream a new",12
"god becky look at her butt",12
"god bless you and your family",12
"god for waking me up this",12
"going to be a great time",12
"going to be a late night",12
"going to be a lot of",12
"going to be an awesome day",12
"going to have so much fun",12
"going to see the hunger games",12
"going to try to make it",12
"gonna be able to make it",12
"good to go for the great",12
"got a lot of work to",12
"grant me the serenity to accept",12
"great art pieces available in our",12
"great insight into what kind of",12
"great to see you at the",12
"great way to start off the",12
"greater than your fear of failure",12
"greatest mistake you can make in",12
"guys you don't have to wait",12
"gym for my muay thai training",12
"had a dollar for every time",12
"happiness of another person is essential",12
"happy holidays from all of us",12
"happy mothers day to all moms",12
"happy mothers day to my beautiful",12
"harry harry harry harry harry harry",12
"harry potter and the deathly hallows",12
"have a bless and productive day",12
"have a feeling i'm going to",12
"have a great rest of your",12
"have a safe and happy new",12
"have no idea what that means",12
"have some great art pieces available",12
"have to do something you've never",12
"have to find a way to",12
"have to let me know how",12
"have to wait for a holiday",12
"have you checked out our music",12
"havent been on here in a",12
"he stands in moments of comfort",12
"he'll find it during the day",12
"heard from you in a while",12
"her a small bunch of daisies",12
"her time and she generously agreed",12
"her time with you so don't",12
"high school battle of the bands",12
"his pocket where he'll find it",12
"holiday to buy her a small",12
"hope everyone had a great easter",12
"hope everyone had a great thanksgiving",12
"hope it's miami beach cause i'm",12
"hope we get to see you",12
"hope you guys have a great",12
"hope you had a good weekend",12
"hope your having a great day",12
"how did i not know this",12
"how long are you in town",12
"i am looking forward to it",12
"i am so looking forward to",12
"i am trying to figure out",12
"i can always count on you",12
"i can't wait till i can",12
"i can't wait to hear what",12
"i cant wait to go to",12
"i don't care what they say",12
"i don't have a problem with",12
"i don't know about you but",12
"i don't know if i could",12
"i don't know what to think",12
"i don't wanna miss a thing",12
"i find it hard to believe",12
"i had a nickel for every",12
"i had to make a new",12
"i have a good feeling about",12
"i have no one to talk",12
"i have the best friends ever",12
"i have to agree with you",12
"i haven't been on in forever",12
"i haven't seen you in a",12
"i hope it's miami beach cause",12
"i just got back from the",12
"i just said the same thing",12
"i just wanna go back to",12
"i just want to be with",12
"i just want to say thank",12
"i love the way you lie",12
"i love you all so much",12
"i love you so freakin' much",12
"i please get a follow back",12
"i stay or should i go",12
"i think it would be a",12
"i think of all the times",12
"i think your account has been",12
"i was just thinking about you",12
"i was wondering if i could",12
"i wish i could have been",12
"i wish i had time to",12
"i wish i was at the",12
"i would like to thank the",12
"i would love to see that",12
"i would love to talk to",12
"i'll let you know what i",12
"i'll take what i can get",12
"i'll take your word for it",12
"i'm about to go to bed",12
"i'm in the mood for some",12
"i'm not in the mood to",12
"i'm trying to figure out how",12
"i've always wanted to go to",12
"ideas to things is the secret",12
"if all possible objections must first",12
"if you are on the right",12
"if you don't hear from me",12
"if you don't know how to",12
"if you followed or retweeted me",12
"if you were to live forever",12
"implies education and wealth or at",12
